@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_R_STD NUMERIC 
@ATTRIBUTE X_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_R_STD NUMERIC 
@ATTRIBUTE Y_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_R_STD NUMERIC 
@ATTRIBUTE Z_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_STD NUMERIC 
@ATTRIBUTE |V|_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
0.8465,6.8139,2.6103,10.4401,-1.0034,-4.9633,5.2681,2.2952,9.7946,-5.3529,3.1778,32.3839,5.6907,18.1566,-0.3711,8.562,6.6066,2.5703,8.7529,0.3807,-0.1705,0.2664,0.0989,-1.5619,-0.5797,0.3711,1.1373,0.4587,1.0156,0.4033,0.893,2.214,1.2934,0.2104,1.0314,0.1627,0.7974,4.9017,0.6336,1.064,-0.9716,1.6793,-1.5336,-0.9132,3.38,0.3935,0.3687,0.1164,0.1091,0.9369,1.0659,0.575,1.1928,0.5395,1.119,2.0743,0.0627,12.5871,-0.4002,-0.2614,-0.2133,0.3037,0.1601,0.957,-0.0135,0.0572,0.2391,0.6197,-1.0765,0.3557,0.0122,0.1106,0.3052,0.3799,0.3378,0.0168,0.1294,0.3958,0.1328,-0.0379,-0.0399,1.053,2.1617,1.8474,0.8546,4.6729,3.4127,0.7303,-1.7176,-5.2996,3.0854,0.6062,0.6538,1.0786,2.0301,1.5656,0.7712,0.0052,0.9137,-0.994,0.9022,-0.8884,-0.9726,1.8015,1.3422,4.2906,-2.6434,2.2515,3.3952,1.8426,6.555,-0.1664,-2.0987,2.0298,1.4247,4.6008,?,-0.432,0.4634,-1.0728,0.7284,0.9421,1.2933,0.5306,0.8875,1.6727,3.3289,0.6766,0.2033,0.2095,0,0,0.6546,0.9326,1.4248,0.034,5.7866,-0.7759,0.5931,-0.8434,PANTALONI
0.0122,0.2947,0.5429,6.3026,-0.611,-0.035,0.1109,0.333,1.8945,-3.5363,0.0202,0.0089,0.0942,0.6456,-0.4209,0.3857,0.2676,0.5173,4.1723,0.0081,-0.3492,0.6039,0.0317,-1.7293,-0.0907,0.0524,1.6302,5.7637,1.0496,3.5357,0.6439,0.1821,2.6574,33.2207,1.1016,12.5012,0.4146,0.0332,1.6185,12.4992,-70.2859,7.7228,-43.4269,-5.6232,9.3674,8.6098,0.9301,0.9191,0.0993,0.108,3.3267,9.7618,1.5106,2.9344,0.4541,0.1547,0.0004,0.5425,-0.0727,0.0689,0.2291,-0.6956,-0.5664,0.5827,-0.5383,0,0.0066,0.5449,?,0.4311,0.0001,0.0088,0.0286,0.9364,-0.5064,0.0002,0.0125,0.5352,?,-1.2485,1.063,-0.8514,0.7548,0.5302,0.7024,0.5696,0.2811,0.4934,-1.2931,1.0182,-0.7874,0,1,0,19.0245,1.0182,0.0535,0.009,1.4758,0.9937,-0.9983,-0.9967,-0.0353,0.0005,0.0216,0.1474,-1.7855,0.2743,0.0334,0.1828,0.752,0.0582,-0.0856,0.0022,0.0471,0.1969,?,-0.1287,0.4125,-3.2054,0.1182,0.4587,3.8816,0.014,0.2104,15.0668,-2.0335,0.4798,-0.2359,0.0663,0,0,0.196,0.7485,3.8184,0.003,0.3977,-0.1138,0.268,-0.9021,PANTALONI
1.6858,7.6802,2.7713,9.2727,-0.8737,-3.659,3.4556,1.8589,7.2058,-2975.418,0.9412,10.0068,3.1634,15.4489,-0.8161,5.9504,2.8517,1.6887,7.5437,0.2794,-0.4607,1.7911,0.2833,-3.8875,-0.6149,0.1582,1.4908,0.8761,1.6411,0.5876,1.1008,1.8732,2.2226,0.7675,2.6932,0.3453,1.2117,3.509,0.6002,0.6228,-1.4781,1.0376,-2.4625,-2.3733,2044.2062,0.5818,0.4727,0.0003,0.0002,0.8126,1.2868,0.6002,1.2292,0.4664,0.9552,2.0479,0.0431,9.4876,0.6552,-0.5783,-0.6747,-0.7053,-0.8081,0.5936,-0.1913,0.0335,0.183,0.4995,-27.7006,0.257,0.0049,0.0698,0.239,0.4304,0.5613,0.027,0.1642,0.4977,0.283,-0.7443,-0.3408,0.458,2.6209,1.1142,0.4251,6.869,1.2416,0.1807,-2.6689,-2.4538,0.9194,0.0415,0.0251,0.6045,2.0899,1.0036,0.4802,0.0067,1.0116,-0.9685,0.9082,-0.9076,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,PANTALONI
0.3021,0.9769,0.9884,3.914,-0.9493,-6.1997,0.7989,0.8938,7.9928,?,2.5441,1.3069,1.1432,4.0173,0.1044,6.8607,1.0131,1.0065,3.7467,0.5633,-0.0487,0.1188,0.044,-2.4369,-0.9036,0.3708,1.1058,0.8646,0.982,0.7818,0.888,1.1358,1.2228,0.7474,0.9642,0.6113,0.7886,1.29,0.2385,-4.0709,-0.3943,-17.0707,-1.6535,0.0969,0,0.4476,0.234,0,0,0.5228,0.4897,0.9743,1.0447,1.9896,2.1333,1.0722,0.1525,9.5949,0.0658,-0.3249,-0.1525,-0.4416,-0.9374,0.716,-0.3603,0.0049,0.0698,0.431,?,0.4512,0.0072,0.085,0.2296,0.5756,0.3693,0.0421,0.2052,0.6266,0.0305,-0.7986,-0.9758,1.2218,0.8208,0.34,0.4142,0.6737,0.1156,0.1715,-1.384,-21.8432,15.7822,0,0,0.837,1.8768,0.6878,0.3665,0.0156,1.1808,-0.9668,0.8376,-0.9364,1.5381,1.1509,1.0728,3.7153,-0.1705,2.1004,1.5193,1.2326,4.0256,0.0374,-2.0125,0.3381,0.5814,2.7269,?,0.7323,-0.7643,-1.0437,0.8704,1.8451,2.1199,0.7576,3.4044,4.4939,-3.4609,0.1985,-0.0573,0.759,0,0,0.9229,1.3625,1.4763,0.0748,5.768,-0.081,-0.6757,-0.2506,PANTALONI
1.8564,1.0558,1.0275,3.8168,-0.011,-5.2346,2.5112,1.5847,7.9657,?,0.7526,9.7128,3.1165,10.0723,-0.7075,6.4308,3.3381,1.8271,8.1809,0.1107,-0.3546,2.4666,0.2887,-6.9551,-0.814,0.117,0.6484,0.3297,0.5624,0.5085,0.8673,1.7058,0.4204,0.1087,0.3163,0.2585,0.7523,2.9097,0.0052,0.01,-0.041,1.9087,-7.8243,-4.0992,0,0.64,0.4104,0,0,0.6413,0.4792,0.3789,0.4665,0.7909,0.9737,1.2312,0.1121,9.8243,-0.5163,0.062,0.4749,-0.3329,-0.9326,0.4992,-0.0629,0.0298,0.1726,0.4882,-2.5714,0.2404,0.0004,0.019,0.0508,0.808,0.6179,0.0152,0.1232,0.3743,0.5067,-0.2618,-0.1019,0.3891,9.0728,1.401,0.1544,82.3149,1.9627,0.0238,-1.6431,-0.9144,0.5565,0.5163,0.1802,0.349,9.6045,1.3043,0.1358,0.0133,1.013,-0.4831,0.9966,-0.4301,-0.9606,0.4122,0.642,1.8546,?,1.0991,0.6353,0.797,2.4259,-0.065,-2.1762,0.9114,0.9546,3.0451,?,-0.874,0.4414,-0.505,0.8055,0.6725,0.8349,0.6488,0.4522,0.697,12.518,0.609,0.0487,0,1,0,0.7645,0.609,0.7966,0.0524,4.2603,-0.5601,0.7739,-0.7607,PANTALONI
1.4889,4.7244,2.1736,6.805,-0.2617,-3.6705,15.1562,3.8931,11.4466,-13.0004,-0.0896,14.9012,3.8602,13.8419,-0.4802,5.9527,15.0443,3.8787,12.5955,0.0726,-0.4056,-16.6144,0.2501,40.9597,-0.6166,-0.0151,0.5583,0.5631,0.5604,1.0085,1.0037,0.9952,0.3117,0.3171,0.314,1.0171,1.0074,0.9905,0.1328,0.3143,-1.4316,2.3669,-10.7804,-4.5547,6.5967,0.5768,0.3971,0.0874,0.0602,0.6885,0.5945,0.4916,0.5403,0.827,0.9088,1.099,0.0792,8.9478,-0.8967,0.8338,0.8343,-0.7573,-0.9339,0.7264,0.1287,0.0233,0.1527,0.5458,-1.021,0.2232,0.0075,0.0868,0.2685,0.3245,0.6172,0.006,0.0773,0.3317,0.525,0.5764,0.2084,0.3616,1.7595,1.9765,1.1233,3.0957,3.9064,1.2619,-2.1382,-0.7521,0.3518,0.6795,0.3867,0.5691,2.0327,1.6453,0.8094,0.0134,1.0274,-0.9762,0.8869,-0.849,-0.4398,0.7195,0.8482,2.67,-4.296,1.4978,7.4972,2.7381,8.9883,-0.4102,-1.7998,3.6408,1.9081,6.2672,-41.9198,-0.2936,0.2444,-0.8322,0.3098,0.4445,1.435,0.096,0.1976,2.0592,0.8284,0.3538,0.4271,0.0791,3.4526,43.6497,0.297,0.426,1.4342,0.0476,5.1628,-0.8421,0.7986,-0.7392,PANTALONI
-0.5051,10.0421,3.1689,19.5802,-0.6032,4.2327,26.353,5.1335,24.6128,-0.5928,-0.6747,8.1856,2.8611,16.6131,-0.8487,6.9701,14.6247,3.8242,14.5485,0.0657,-0.1193,0.7487,-0.0725,-6.2738,0.6073,-0.0968,0.6173,1.1076,0.8286,1.7943,1.3424,0.7481,0.3811,1.2268,0.6867,3.2194,1.8019,0.5597,0.8042,0.9659,-7.2044,1.201,-8.958,-7.4586,0.7904,1.3591,0.7844,1.7196,0.9924,0.5771,0.7955,1.1786,1.3459,1.4815,1.6918,1.1419,0.044,9.6887,-0.1385,0.1311,0.2493,-0.3233,0.6385,-0.3086,-0.0704,0.0003,0.0164,0.1077,?,0.6712,0.0009,0.0301,0.1167,0.8353,-0.1901,0.004,0.0629,0.3254,?,-0.1048,0.37,-3.53,0.5445,0.2609,0.4793,0.2965,0.0681,0.2297,-0.182,0.3309,-1.8182,0,1,0,0.923,0.3309,0.3585,0.0072,0.9317,-0.2403,-0.4892,0.933,-0.7553,0.5687,0.7541,3.497,-4.7372,0.4399,0.7642,0.8742,3.6893,-1.4494,0.5471,0.5996,0.7744,3.3272,-0.517,-1.7169,-1.3806,0.8041,0.8626,0.9738,1.1289,0.7441,0.9484,1.2744,1.3227,2.5463,1.9251,0.4047,0.2779,0.6868,0.9479,1.051,1.1088,0.0105,2.4338,0.1019,0.2279,0.3193,PANTALONI
-2.8403,5.7401,2.3958,12.8659,-2.2063,-3.1978,7.0522,2.6556,9.9725,-3.0342,1.8598,11.8911,3.4483,12.8571,-0.3436,6.3518,6.0896,2.4677,12.7252,0.1001,0.8882,-1.5272,-0.4472,-1.7194,-0.5035,0.2928,0.9022,0.6948,0.9709,0.7701,1.0761,1.3974,0.8139,0.4827,0.9426,0.5931,1.1581,1.9527,1.1804,2.6927,-6.2516,2.2812,-5.2963,-2.3217,1.6233,0.4193,0.2838,0.2583,0.1748,0.6767,1.2901,1.0007,1.0111,0.7756,0.7837,1.0104,0.0496,9.8483,0.8004,0.1652,-0.3505,0.3932,-0.3956,0.5408,-0.2838,0.0006,0.0236,0.3064,?,-0.2697,0.0134,0.1158,0.5873,?,-0.8054,0.0118,0.1087,0.9443,?,1.0524,0.3524,0.3349,0.2037,0.217,1.0653,0.0415,0.0471,1.1349,0.5217,0.3245,0.6219,1,1,1,0.5217,0.3245,0.6219,0.0095,1.3589,0.122,-0.5109,-0.8599,0.9118,0.9911,0.9955,4.3451,-0.3316,-0.5085,0.6735,0.8207,3.7651,-2.9887,1.7788,1.8242,1.3506,5.002,-0.3111,-1.7931,0.5126,-0.2859,1.2131,0.7371,0.6076,1.4716,0.5433,0.3692,0.3836,0.9117,2.3769,3.4568,0.8553,0.2474,1.154,0.8687,0.7527,0.0219,3.8409,-0.2988,-0.0586,0.3447,PANTALONI
0.0435,0.0051,0.0714,0.3622,-0.4786,0.0186,0.0195,0.1396,0.6452,-0.7673,0.0128,0.011,0.1049,0.4936,-0.7599,0.1681,0.0097,0.0985,0.4361,0.0606,2.3412,3.4026,0.2588,1.4533,0.1105,0.0761,0.5118,0.6813,0.7249,1.3311,1.4164,1.064,0.2619,0.4641,0.5255,1.7719,2.0062,1.1322,0.4186,0.5501,-4.1649,1.3142,-9.9504,-7.5716,0.671,0.8734,0.5276,1.3016,0.7863,0.6041,0.5614,0.7338,0.8305,1.307,1.4793,1.1318,0.0005,0.2607,0.1793,0.1336,0.3546,0.9924,0.1087,0.1068,0.6739,0,0.0006,0.0022,0.9968,0.3103,0,0.0016,0.0052,0.9835,0.6106,0,0.002,0.0067,0.9892,2.1717,1.1037,0.5082,0.3654,0.3068,0.8396,0.1335,0.0941,0.705,2.1865,1.1082,0.5068,2.1575,1.0998,0.5097,0.4251,0.329,0.7741,0.0102,1.5948,-0.6683,0.8927,-0.8296,0.0285,0.0026,0.0508,0.1816,-0.6676,0.0594,0.003,0.0547,0.219,-0.3078,0.023,0.0004,0.019,0.0694,-0.1444,0.4802,1.2397,2.5816,0.9293,2.6761,2.8799,0.8635,7.1618,8.2937,1.4107,8.2997,5.8833,0.6503,1.7948,2.7598,0.8293,2.6154,3.1538,0.0007,0.1374,0.7388,0.168,0.4942,PANTALONI
-0.0056,0.0065,0.0809,0.3913,-0.8357,0.0399,0.0439,0.2096,0.8338,-0.7552,-0.0013,0.0026,0.0509,0.2607,-1.2155,0.211,0.0102,0.1009,0.4569,0.1038,-0.1404,4.4193,-0.0265,-31.4838,0.1891,-0.006,0.386,1.5903,0.8017,4.1203,2.0772,0.5041,0.149,2.5292,0.6428,16.977,4.3146,0.2541,0.4966,1.2458,-3.3672,2.5086,-6.7804,-2.7028,0.4488,1.8119,0.4182,4.0375,0.9318,0.2308,0.4694,1.5013,0.8565,3.1987,1.8249,0.5705,0.0004,0.2872,0.4871,0.0225,0.1403,0.2674,0.1588,-0.0547,0.2131,0,0.0008,0.0025,0.9882,-0.6991,0,0.0011,0.7004,?,-0.3207,0,0.0011,0.3219,?,-0.3049,-0.6647,2.1801,0.7077,0.6868,0.9705,0.5009,0.4717,0.9419,-0.3026,-0.6586,2.1761,0,0,1,0.0036,0.0078,2.1761,0.0082,1.2329,0.7948,-0.1029,-0.6308,-0.0146,0.0013,0.0358,0.1506,-1.3522,-0.0015,0.0015,0.0389,0.1709,-0.8027,-0.0014,0.0002,0.0127,0.062,-1.1642,9.5054,10.4124,1.0954,0.9206,2.8107,3.0532,0.8474,7.9,9.3221,1.1378,2.598,2.2834,0.6754,2.2367,3.3118,0.8813,2.431,2.7586,0.0002,0.0729,0.5789,0.0396,0.3316,PANTALONI
0.7291,6.6325,2.5754,12.3427,-0.4618,0.0898,4.1488,2.0369,7.3381,-1.1124,0.2029,3.5173,1.8754,10.2715,-0.7019,3.4373,3.0642,1.7505,8.8434,0.0809,8.121,3.5927,0.2121,0.4424,0.0261,0.059,1.2644,1.3732,1.4712,1.0861,1.1636,1.0714,1.5987,1.8857,2.1645,1.1795,1.354,1.1479,1.0091,0.9205,-5.0067,0.9122,-4.9616,-5.439,2.4305,1.399,0.8775,0.5756,0.361,0.6272,1.682,1.2016,1.3957,0.7144,0.8298,1.1615,0.0079,5.0709,0.1032,-0.3828,0.4764,0.3727,-0.1165,-0.0984,-0.2078,0.0004,0.0209,0.2419,?,-0.5644,0.0037,0.0611,0.6923,?,-0.5985,0.0001,0.01,0.6181,?,0.3681,0.3471,0.943,0.3416,2.0916,6.1224,0.1167,4.3748,37.4832,0.3494,0.3914,1.1201,1,1,1,0.3494,0.3914,1.1201,0.0088,1.3706,-0.5328,0.5966,0.0735,0.2148,0.6845,0.8273,3.2513,-1.27,-1.067,2.1817,1.4771,5.8319,-4.2411,-0.9749,1.1053,1.0513,3.5825,-3.3011,-0.2013,-0.2203,1.0944,0.5601,0.7869,1.405,0.3137,0.6193,1.9739,0.3855,0.6616,1.7164,1.2872,1.7196,1.3359,0.5575,0.9076,1.6279,0.0152,3.3866,0.1933,-0.1258,0.6771,PANTALONI
