@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
0.0894,4.9333,2.2211,12.1321,-1.1615,-0.2292,4.9724,2.2299,8.0496,-0.8482,-0.1168,7.2992,2.7017,12.3347,-0.6967,3.8143,2.7299,1.6522,7.6972,0.0423,-0.3901,-0.7656,0.0234,1.9624,-0.0601,-0.0306,0.9961,0.8221,1.3443,0.8254,1.3496,1.6352,0.9921,0.6759,1.8071,0.6812,1.8214,2.6738,1.7647,1.2872,-19.1748,0.7294,-10.8658,-14.8969,1.2887,0.7721,0.6983,0.5991,0.5419,0.9045,1.5072,0.9836,1.5762,0.6526,1.0458,1.6025,0.0028,5.7559,0.0936,0.3363,0.1233,-0.1623,-0.3297,0.3268,0.295,0.0042,0.0645,0.2493,0.4465,-0.2945,0.0066,0.0815,0.3823,?,-0.1844,0.0076,0.087,0.3482,?,-1.0016,-1.5995,1.5969,0.7914,0.742,0.9375,0.6264,0.5505,0.8789,-0.5261,-0.5775,1.0977,0,0,1,0.6523,0.716,1.0977,0.0047,0.7738,-0.2399,0.0694,0.7804,?,?,?,?,?,TASCA_GIACCA_ALTA
0.042,3.6214,1.903,15.4996,-3.2894,0.5998,28.7873,5.3654,34.7691,-0.1613,0.1976,3.4302,1.8521,8.9992,-0.7612,4.117,19.2897,4.392,31.7458,0.0216,0.0701,0.2127,0.0102,3.0354,0.1457,0.048,0.3547,1.0275,0.4333,2.897,1.2216,0.4217,0.1258,1.0558,0.1877,8.3924,1.4924,0.1778,2.4608,3.0559,-16.9745,1.2418,-6.898,-5.5547,0.1207,0.7072,0.1114,5.8593,0.9227,0.1575,0.4458,1.7223,0.4882,3.8636,1.0952,0.2835,0.0065,5.8037,-0.6406,0.4752,-0.6283,-0.3332,0.8662,-0.3002,0.6136,0.0007,0.0256,0.0936,0.8584,-0.2768,0.0005,0.0226,0.3203,?,-0.1812,0.0021,0.0459,0.2334,?,-2.2171,-3.3863,1.5274,1.1344,0.5579,0.4918,1.2868,0.3113,0.2419,-1.7702,-2.4296,1.3725,0,0,1,0.2921,0.4009,1.3725,0.0072,1.0715,0.2206,-0.2753,0.2097,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.1652,9.5373,3.0883,15.1041,-1.0879,-0.0884,6.5964,2.5683,11.5703,-0.6721,0.1428,18.4932,4.3004,25.9837,-1.1828,5.2744,6.8626,2.6197,14.1222,0.0665,1.8693,-1.1565,-0.0313,-0.6187,-0.0168,0.0271,1.2024,0.7181,1.1789,0.5972,0.9804,1.6416,1.4458,0.5157,1.3897,0.3567,0.9612,2.6948,1.6921,0.5589,-7.8238,0.3303,-4.6236,-13.9977,1.0455,0.6077,0.4782,0.5813,0.4574,0.7869,1.3054,0.5813,1.0695,0.4453,0.8193,1.8399,0.0024,7.9457,0.5212,0.4263,0.0012,0.2772,0.1051,0.3028,0.3437,0.0051,0.0711,0.2118,0.5337,-0.2049,0.0115,0.1074,0.3132,?,-0.0832,0.0011,0.0324,0.162,?,-1.6777,-4.1319,2.4629,0.6621,2.191,3.3092,0.4384,4.8005,10.9506,-0.774,-1.4962,1.9332,0,0,1,0.6763,1.3074,1.9332,0.0041,0.6318,-0.9102,-0.775,0.739,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0894,4.9333,2.2211,12.1321,-1.1615,-0.2292,4.9724,2.2299,8.0496,-0.8482,-0.1168,7.2992,2.7017,12.3347,-0.6967,3.8143,2.7299,1.6522,7.6972,0.0423,-0.3901,-0.7656,0.0234,1.9624,-0.0601,-0.0306,0.9961,0.8221,1.3443,0.8254,1.3496,1.6352,0.9921,0.6759,1.8071,0.6812,1.8214,2.6738,1.7647,1.2872,-19.1748,0.7294,-10.8658,-14.8969,1.2887,0.7721,0.6983,0.5991,0.5419,0.9045,1.5072,0.9836,1.5762,0.6526,1.0458,1.6025,0.0028,5.7559,0.0936,0.3363,0.1233,-0.1623,-0.3297,0.3268,0.295,0.0042,0.0645,0.2493,0.4465,-0.2945,0.0066,0.0815,0.3823,?,-0.1844,0.0076,0.087,0.3482,?,-1.0016,-1.5995,1.5969,0.7914,0.742,0.9375,0.6264,0.5505,0.8789,-0.5261,-0.5775,1.0977,0,0,1,0.6523,0.716,1.0977,0.0047,0.7738,-0.2399,0.0694,0.7804,?,?,?,?,?,TASCA_GIACCA_ALTA
0.6283,3.5676,1.8888,10.7972,-1.2854,-0.4022,4.174,2.043,9.0902,-1.2391,0.4353,2.6802,1.6371,10.1457,-0.8558,2.9716,2.3376,1.5289,7.4974,0.02,-1.5622,1.4435,0.2115,-0.924,-0.1354,0.1465,0.9245,1.1537,1.2354,1.2479,1.3363,1.0708,0.8547,1.3311,1.5262,1.5573,1.7856,1.1466,1.2072,1.298,-39.6754,1.0752,-32.8655,-30.5665,1.1637,0.8641,0.6175,0.7426,0.5307,0.7146,1.1878,1.0642,1.4401,0.896,1.2124,1.3532,0.0092,4.3007,0.6157,-0.1242,0.1759,-0.0223,0.0703,0.1979,-0.146,0.0259,0.1609,0.4357,?,0.3418,0.0267,0.1634,0.4311,0.3102,0.8844,0.0145,0.1204,0.3309,0.6603,-0.4271,-0.1651,0.3865,0.9847,1.337,1.3578,0.9697,1.7877,1.8435,-2.248,-0.6773,0.3013,0,0,0.6414,1.0107,1.3165,1.3025,0.0101,1.3722,-0.9893,0.9897,-0.9817,?,?,?,?,?,TASCA_GIACCA_ALTA
0.349,2.3644,1.5377,8.4983,-1.0328,-0.5478,2.0671,1.4378,8.7703,-0.8721,0.3586,3.3757,1.8373,10.275,-1.033,2.6424,1.3758,1.1729,4.9484,0.1178,-0.6371,0.9733,0.1321,-1.5277,-0.2073,0.1357,1.0695,0.8369,1.311,0.7825,1.2258,1.5664,1.1438,0.7004,1.7186,0.6124,1.5025,2.4537,1.0568,0.827,-6.533,0.7825,-6.1816,-7.8993,0.8924,0.8271,0.7453,0.9269,0.8352,0.901,0.969,0.8271,1.7174,0.8536,1.7724,2.0764,0.008,3.9262,0.1444,0.156,0.0543,0.072,-0.1014,0.1244,0.5319,0.0047,0.0686,0.3057,0.498,0.4416,0.023,0.1516,0.6313,0.122,-0.2698,0.0021,0.0453,0.3531,?,1.2043,-1.9711,-1.6367,0.4523,1.5139,3.3473,0.2046,2.2919,11.2046,3.456,-0.8587,-0.2485,0.8468,0,0,0.4842,0.8657,1.7878,0.0079,1.2433,0.0843,0.0735,-0.9041,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0331,1.1076,1.0524,5.9365,-0.3874,0.2295,0.4942,0.703,2.6997,-0.3903,0.3095,0.4318,0.6571,2.1719,-0.5894,1.2409,0.6433,0.8021,4.0513,0.0639,-0.1444,-0.107,-0.0267,0.7414,0.1849,0.2494,1.4971,1.6017,1.3121,1.0699,0.8765,0.8192,2.2412,2.5653,1.7217,1.1446,0.7682,0.6711,2.1872,2.058,-5.9906,0.941,-2.7389,-2.9108,2.2036,3.1313,0.9887,1.421,0.4487,0.3157,2.199,2.7333,1.4653,1.243,0.6664,0.5361,0.0044,1.862,-0.2624,-0.5263,0.3821,0.3699,0.5373,0.1996,0.5118,0.0032,0.0565,0.1803,0.6999,-0.4492,0.0037,0.0606,0.5388,?,0.1955,0.0062,0.0789,0.2588,0.1762,-1.1392,2.6174,-2.2976,0.9335,0.7165,0.7675,0.8715,0.5133,0.589,-0.7806,7.5973,-9.7322,0,1.9126,0,0.3347,0.6967,2.0817,0.0081,1.1565,0.9891,0.9914,0.9708,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.1396,0.7112,0.8433,4.9851,-0.4957,0.2474,0.4066,0.6377,2.3214,-0.3303,0.4086,0.5726,0.7567,2.5707,-0.5255,1.2003,0.4974,0.7053,3.3706,0.0471,-0.5641,-0.3415,-0.1163,0.6055,0.2061,0.3405,1.3225,1.1145,1.1957,0.8427,0.9041,1.0729,1.7491,1.2421,1.4298,0.7101,0.8174,1.1511,2.866,1.8656,-9.921,0.6509,-3.4616,-5.3178,1.91,1.9779,0.9423,1.0355,0.4933,0.4764,2.1474,1.9392,1.479,0.903,0.6887,0.7627,0.0054,1.8138,0.1572,-0.3763,0.2204,0.1522,0.7262,0.4905,0.7255,0.0001,0.0086,0.0289,0.9608,0.0918,0.0049,0.0703,0.234,-0.201,0.6115,0.0009,0.0299,0.1027,0.8417,7.9066,1.1865,0.1501,0.1229,0.2884,2.3479,0.0151,0.0832,5.5126,-18.0955,1.298,-0.0717,3.7855,1.1371,0.3004,0.1235,0.2814,2.2792,0.0102,1.4345,-0.8915,-0.812,0.9867,?,?,?,?,?,TASCA_GIACCA_ALTA
0.1307,6.0596,2.4616,16.1947,-0.6451,-1.8746,8.2735,2.8764,10.479,-3.4515,0.6414,7.749,2.7837,9.4348,-0.6696,4.4071,6.6018,2.5694,10.279,0.0675,-0.0697,0.2037,0.0296,-2.9225,-0.4254,0.1455,0.8558,0.8843,0.9581,1.0333,1.1195,1.0834,0.7324,0.782,0.9179,1.0677,1.2532,1.1738,0.7816,1.6784,-8.5369,2.1473,-10.9219,-5.0865,4.1817,1.742,0.893,0.4166,0.2136,0.5127,1.5454,1.7165,1.5755,1.1107,1.0195,0.9179,0.0207,6.4714,0.1054,0.2161,0.2469,-0.2595,-0.7382,0.6016,0.1359,0.0216,0.1469,0.5071,-1.4049,-0.2175,0.0342,0.1849,0.6105,?,-0.2004,0.0133,0.1154,0.5482,-1.2009,-0.6249,-0.6785,1.0857,0.7943,1.2725,1.602,0.6309,1.6192,2.5664,0.4853,0.9904,2.0409,0,0.8466,0,0.8307,0.9251,1.1136,0.0034,0.6312,0.6671,-0.9162,-0.8037,?,?,?,?,?,TASCA_GIACCA_BASSA
0.9309,9.7304,3.1194,19.1281,-0.6332,-1.2785,4.5276,2.1278,9.5836,-2.1031,0.8059,7.5301,2.7441,12.5261,-0.9023,4.3515,6.0029,2.4501,11.2485,0.0722,-0.7281,1.1552,0.2139,-1.5866,-0.2938,0.1852,1.466,1.1367,1.2732,0.7754,0.8685,1.12,2.1491,1.2922,1.621,0.6013,0.7542,1.2544,1.1418,1.2482,-8.4782,1.0932,-7.4255,-6.7923,3.7923,1.7787,0.9661,0.469,0.2547,0.5431,1.9959,1.5271,1.7005,0.7651,0.852,1.1136,0.0187,6.6166,0.1101,-0.0374,0.2605,-0.2848,-0.5183,0.4537,0.1571,0.0277,0.1665,0.5034,-0.6006,-0.2683,0.0293,0.1713,0.5182,?,-0.1789,0.0349,0.1869,0.7314,-0.7055,-0.5856,-0.878,1.4994,0.9721,0.8908,0.9163,0.9451,0.7936,0.8397,0.3645,0.6243,1.7128,0,0.7333,0,0.9713,0.6882,0.7085,0.0038,0.7289,0.6728,-0.9326,-0.4886,?,?,?,?,?,TASCA_GIACCA_BASSA
0.1307,6.0596,2.4616,16.1947,-0.6451,-1.8746,8.2735,2.8764,10.479,-3.4515,0.6414,7.749,2.7837,9.4348,-0.6696,4.4071,6.6018,2.5694,10.279,0.0675,-0.0697,0.2037,0.0296,-2.9225,-0.4254,0.1455,0.8558,0.8843,0.9581,1.0333,1.1195,1.0834,0.7324,0.782,0.9179,1.0677,1.2532,1.1738,0.7816,1.6784,-8.5369,2.1473,-10.9219,-5.0865,4.1817,1.742,0.893,0.4166,0.2136,0.5127,1.5454,1.7165,1.5755,1.1107,1.0195,0.9179,0.0207,6.4714,0.1054,0.2161,0.2469,-0.2595,-0.7382,0.6016,0.1359,0.0216,0.1469,0.5071,-1.4049,-0.2175,0.0342,0.1849,0.6105,?,-0.2004,0.0133,0.1154,0.5482,-1.2009,-0.6249,-0.6785,1.0857,0.7943,1.2725,1.602,0.6309,1.6192,2.5664,0.4853,0.9904,2.0409,0,0.8466,0,0.8307,0.9251,1.1136,0.0034,0.6312,0.6671,-0.9162,-0.8037,?,?,?,?,?,TASCA_GIACCA_BASSA
0.9309,9.7304,3.1194,19.1281,-0.6332,-1.2785,4.5276,2.1278,9.5836,-2.1031,0.8059,7.5301,2.7441,12.5261,-0.9023,4.3515,6.0029,2.4501,11.2485,0.0722,-0.7281,1.1552,0.2139,-1.5866,-0.2938,0.1852,1.466,1.1367,1.2732,0.7754,0.8685,1.12,2.1491,1.2922,1.621,0.6013,0.7542,1.2544,1.1418,1.2482,-8.4782,1.0932,-7.4255,-6.7923,3.7923,1.7787,0.9661,0.469,0.2547,0.5431,1.9959,1.5271,1.7005,0.7651,0.852,1.1136,0.0187,6.6166,0.1101,-0.0374,0.2605,-0.2848,-0.5183,0.4537,0.1571,0.0277,0.1665,0.5034,-0.6006,-0.2683,0.0293,0.1713,0.5182,?,-0.1789,0.0349,0.1869,0.7314,-0.7055,-0.5856,-0.878,1.4994,0.9721,0.8908,0.9163,0.9451,0.7936,0.8397,0.3645,0.6243,1.7128,0,0.7333,0,0.9713,0.6882,0.7085,0.0038,0.7289,0.6728,-0.9326,-0.4886,?,?,?,?,?,TASCA_GIACCA_BASSA
-0.12,10.2374,3.1996,17.3397,-1.1625,-0.7779,19.6391,4.4316,19.9762,-0.8017,0.5583,14.7938,3.8463,31.4537,-1.648,5.0038,20.5639,4.5347,19.8463,0.0232,0.1543,-0.215,-0.024,-1.3933,-0.1555,0.1116,0.722,0.8319,0.7056,1.1522,0.9773,0.8482,0.5213,0.692,0.4978,1.3275,0.955,0.7194,1.0487,0.4762,-19.7926,0.4541,-18.8743,-41.5664,0.7232,0.6751,0.3947,0.9334,0.5457,0.5846,0.868,0.5513,0.8737,0.6351,1.0065,1.5849,0.0102,7.3796,-0.5364,0.1288,-0.4481,0.0713,0.3215,-0.0787,0.2474,0.0037,0.0605,0.2039,0.4702,0.1874,0.047,0.2167,0.6404,-0.0107,-0.1244,0.0161,0.1267,0.4469,-4.9425,1.3204,-1.9884,-1.506,0.279,0.4772,1.7103,0.0779,0.2277,2.9251,-26.7643,-0.4869,0.0182,0.6074,5.1179,8.4251,0.3184,0.4563,1.4329,0.0035,0.5789,0.5439,0.6113,-0.2079,?,?,?,?,?,TASCA_GIACCA_BASSA
