@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_R_STD NUMERIC 
@ATTRIBUTE X_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_R_STD NUMERIC 
@ATTRIBUTE Y_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_R_STD NUMERIC 
@ATTRIBUTE Z_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_STD NUMERIC 
@ATTRIBUTE |V|_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
-0.2768,5.185,2.2771,13.9097,-0.6474,-1.0988,6.0153,2.4526,13.9364,-2.2433,0.2923,5.0166,2.2398,18.4578,-0.2979,3.6189,4.49,2.119,14.6551,0.0162,0.2519,-0.947,-0.0765,-3.7589,-0.3036,0.0808,0.9284,1.0166,1.0746,1.095,1.1575,1.057,0.862,1.0336,1.1548,1.1991,1.3397,1.1173,0.5671,1.2904,-22.7176,2.2756,-40.0604,-17.6046,1.965,0.5937,0.5668,0.3021,0.2885,0.9548,0.9981,0.7536,0.9491,0.755,0.951,1.2595,0.0031,5.3619,0.1972,-0.2391,-0.1044,0.2335,-0.4393,0.2938,0.4477,1.0181,1.009,5.8127,-0.4555,-0.4441,1.3276,1.1522,6.3799,-2.8418,0.5109,1.7116,1.3083,5.4602,-1.0143,-1.0081,0.8763,-0.8693,0.8757,0.7713,0.8807,0.7669,0.5948,0.7756,0.3855,0.6616,1.7164,2.4048,1.4733,0.6126,0.9111,1.0646,1.1684,0.0021,2.7879,-0.1476,0.1778,0.3998,-30.1772,326.1415,18.0594,47.9996,?,-20.8563,218.2814,14.7743,38.3392,?,-1.3169,222.552,14.9182,46.8582,-0.709,1.4469,22.9153,15.8374,1.2223,1.2106,0.9904,1.4941,1.4655,0.9808,1.252,2.4692,1.9722,1,0,0,1.252,1.0244,0.8182,0.0961,64.9017,-0.9399,-0.8777,0.9227,DAVANTI_PANTALONI
0.3903,3.7074,1.9255,10.7872,-0.4994,-1.9026,17.8557,4.2256,18.703,-2.4676,0.3501,8.0876,2.8439,18.5869,-0.5593,3.9606,17.8596,4.2261,15.1515,0.0047,-0.2051,1.1149,0.0985,-5.4352,-0.4804,0.0884,0.4557,0.6771,0.4556,1.4859,0.9999,0.6729,0.2076,0.4584,0.2076,2.2078,0.9998,0.4528,0.27,0.539,-50.2383,1.9964,-186.0901,-93.2146,1.3338,0.6035,0.4726,0.4525,0.3543,0.783,0.5768,0.5804,0.712,1.0062,1.2344,1.2267,0.0052,5.7157,-0.6731,0.6178,0.7266,-0.0807,-0.7709,0.3829,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,DIETRO_PANTALONI
0.4845,4.5329,2.1291,12.6755,-0.6117,-1.9327,19.2217,4.3843,20.7059,-1.4541,0.4375,9.461,3.0759,15.4562,-0.437,4.3833,18.164,4.2619,17.1444,0.0026,-0.2507,1.1076,0.1105,-4.4179,-0.4409,0.0998,0.4856,0.6922,0.4996,1.4254,1.0287,0.7217,0.2358,0.4791,0.2496,2.0317,1.0582,0.5209,0.3921,1.0235,-107.3438,2.6102,-273.7549,-104.8806,0.9322,0.7312,0.4575,0.7844,0.4908,0.6257,0.6122,0.8201,0.7393,1.3397,1.2077,0.9015,0.0053,6.5046,-0.7012,0.6014,0.7063,-0.0983,-0.7309,0.4981,-0.5163,1.1105,1.0538,4.1122,-6.1357,0.5271,1.1823,1.0873,7.3647,-0.7116,-0.2874,0.5544,0.7446,4.0791,-2.2905,-0.9795,1.7964,-1.834,0.9692,1.4153,1.4603,0.9393,2.003,2.1326,1.1549,1.2453,1.0783,0.1339,0.4649,3.471,0.5584,1.0081,1.8054,0.0021,1.8058,-0.7878,0.6556,-0.4279,18.2462,49.5195,7.037,27.179,0.3188,-15.0079,91.1418,9.5468,53.3386,-0.6018,-37.1319,34.6339,5.8851,40.2588,?,-1.2158,-0.4914,0.4042,0.7371,1.1957,1.6222,0.5433,1.4298,2.6316,-0.6347,-0.3159,0.4978,1.1982,0,0,0.5096,0.6751,1.3249,0.1152,72.6113,0.8921,0.7973,0.9328,DIETRO_PANTALONI
0.8895,4.2048,2.0506,13.1783,-0.7055,-2.1801,17.6659,4.2031,20.1072,-2.5986,0.1773,9.313,3.0517,19.3007,-0.3937,4.331,18.002,4.2429,17.284,0.005,-0.408,5.0166,0.2054,-12.2952,-0.5034,0.0409,0.4879,0.6719,0.4833,1.3773,0.9906,0.7193,0.238,0.4515,0.2336,1.8969,0.9813,0.5173,0.3755,1,-62.4892,2.6633,-166.4366,-62.4915,1.3829,0.5579,0.4448,0.4035,0.3217,0.7972,0.6554,0.6828,0.7625,1.0418,1.1633,1.1167,0.0062,6.4263,-0.7916,0.2873,0.7905,0.0117,-0.7498,0.4055,-0.4699,1.1681,1.0808,5.0212,-2.1454,0.5026,1.5987,1.2644,6.6618,-0.5016,-0.3066,1.3322,1.1542,5.8607,-2.4517,-0.9349,1.5324,-1.6391,0.8548,0.9364,1.0955,0.7307,0.8768,1.2,1.539,0.8227,0.5346,0.3598,0.9402,2.6129,0.7537,0.8568,1.1367,0.002,2.0091,-0.788,0.6734,-0.4606,20.8559,41.5705,6.4475,25.9796,0.3651,-10.2215,196.1326,14.0047,59.2773,-0.4381,-35.6534,72.8332,8.5342,39.5996,?,-2.0404,-0.585,0.2867,0.4604,0.7555,1.641,0.212,0.5708,2.6929,-0.8273,-0.3773,0.456,0.9927,0,0,0.4383,0.6561,1.4969,0.1117,72.3467,0.4762,0.5297,0.9638,DIETRO_PANTALONI
1.0912,6.9189,2.6304,17.2762,-0.9217,-2.1831,12.753,3.5711,25.9096,-0.9826,0.8817,11.6572,3.4143,34.3119,-0.1725,4.7703,15.307,3.9124,31.9472,0.0057,-0.4999,1.2377,0.2288,-2.4761,-0.4576,0.1848,0.7366,0.7704,0.6723,1.0459,0.9128,0.8727,0.5425,0.5935,0.452,1.094,0.8331,0.7616,0.6453,1.6415,-45.3291,2.5439,-70.2478,-27.6139,0.6879,0.3072,0.2798,0.4466,0.4067,0.9108,0.6668,0.5035,0.5408,0.7551,0.811,1.074,0.0068,7.2927,-0.3494,0.0612,0.275,-0.0858,-0.5124,0.6856,-0.3566,0.5002,0.7072,3.4564,-1.4825,0.633,2.9914,1.7296,8.3612,-0.3982,-0.0169,2.7765,1.6663,8.8023,-1.3622,-0.5634,21.148,-37.5364,0.4089,0.4244,1.038,0.1672,0.1802,1.0774,0.8668,0.4066,0.4691,0.2328,0.3737,1.6048,0.4134,0.3927,0.9499,0.0019,2.8336,-0.3341,-0.2649,-0.3625,16.4944,71.9797,8.4841,33.0597,0.1689,-3.8696,147.5636,12.1476,50.5783,-0.4121,-38.4177,94.7449,9.7337,45.1187,?,-4.2625,-0.4293,0.1007,0.6984,0.8716,1.248,0.4878,0.7597,1.5575,-0.4553,-0.1489,0.3271,1.1106,0,0,0.6536,0.7327,1.121,0.1105,65.1168,0.6244,0.9065,0.7646,DIETRO_PANTALONI
0.0264,6.3989,2.5296,14.552,-0.6072,1.0643,19.3567,4.3996,21.7083,-0.5046,0.645,12.0506,3.4714,34.1249,-0.436,5.1467,12.8675,3.5871,24.1632,0.007,0.0248,0.0409,0.0051,1.65,0.2068,0.1253,0.575,0.7287,0.7052,1.2674,1.2265,0.9677,0.3306,0.531,0.4973,1.6063,1.5043,0.9365,0.7552,0.5306,-32.208,0.7026,-42.6491,-60.6978,0.6275,0.381,0.3721,0.6071,0.5929,0.9766,0.6703,0.4264,0.6022,0.6361,0.8984,1.4123,0.0033,7.6516,0.6739,-0.1365,0.2081,0.1383,0.3836,0.5304,0.7083,1.2434,1.1151,7.1115,-0.1673,-0.1056,0.6024,0.7761,4.0182,-1.2068,0.7842,2.6201,1.6187,6.162,-0.4,-6.7051,0.9031,-0.1347,1.4367,0.6889,0.4795,2.0641,0.4746,0.2299,0.4638,0.5788,1.2482,3.3459,1.3842,0.4137,1.7698,1.1541,0.6521,0.0028,2.7438,0.0156,-0.0423,-0.1381,-24.6461,100.7359,10.0367,39.7186,?,-16.1044,232.8887,15.2607,49.7391,-2.2509,-25.5522,18.8429,4.3408,32.6385,?,1.5304,0.9645,0.6303,0.6577,2.3122,3.5156,0.4325,5.3461,12.3595,1.1533,1.2169,1.0552,0,1,0,0.7985,1.2169,1.5239,0.1034,68.771,-0.799,-0.3265,-0.1774,DIETRO_PANTALONI
-0.0504,3.1537,1.7759,10.0059,-0.7942,-0.0481,9.991,3.1609,15.6993,-0.7295,0.6524,6.4803,2.5456,14.9498,-0.4977,3.4539,8.1259,2.8506,13.5672,0.0047,1.0469,-0.0772,-0.0146,-0.0737,-0.0139,0.1889,0.5618,0.6976,0.623,1.2417,1.1088,0.893,0.3157,0.4867,0.3881,1.5418,1.2295,0.7975,0.6689,0.8915,-68.5044,1.3329,-102.4194,-76.8407,0.6144,0.5587,0.4091,0.9094,0.6659,0.7322,0.6373,0.6693,0.7375,1.0501,1.1572,1.1019,0.0017,5.3682,0.7369,0.1298,0.1663,0.3807,0.2262,0.6166,0.8316,2.3505,1.5331,6.805,-0.1477,-0.1664,0.4077,0.6385,3.6925,-1.5146,1.1518,1.9858,1.4092,4.4872,-0.0472,-4.9991,0.722,-0.1444,2.4012,1.088,0.4531,5.7657,1.1836,0.2053,0.3938,4.3343,11.0055,4.0378,1.3837,0.3427,1.8429,1.5165,0.8229,0.0037,2.5663,-0.2081,0.3269,-0.3471,-20.51,111.5276,10.5607,38.4598,?,-17.8723,269.9373,16.4298,47.3984,-1.9368,-27.3161,6.5388,2.5571,29.9393,?,1.1476,0.7508,0.6543,0.6428,4.1299,6.4251,0.4132,17.0563,41.2824,1.2304,1.2846,1.0441,0,1,0,0.8114,1.2846,1.5832,0.0986,69.6599,-0.8855,-0.7939,0.5247,DIETRO_PANTALONI
-0.0003,0.0125,0.1119,0.7225,-1.2637,-0.1157,0.0468,0.2164,1.2724,-0.9291,0.002,0.0136,0.1166,0.6161,-0.8979,0.2567,0.0204,0.1429,0.6409,0.0301,0.003,-0.1679,-0.0013,-56.5009,-0.4507,0.008,0.5172,0.9598,0.7829,1.8558,1.5137,0.8157,0.2675,0.9211,0.6129,3.4439,2.2913,0.6653,0.6582,1.3838,-20.2583,2.1024,-30.7785,-14.6396,0.4839,0.9832,0.4831,2.0319,0.9982,0.4913,0.5679,1.1727,1.1275,2.0652,1.9855,0.9614,0.0003,0.3679,-0.1604,0.4842,0.0407,0.0338,-0.473,-0.0171,-0.0184,0.0016,0.0395,0.267,-1.5525,0.0263,0.0019,0.044,0.2083,-0.7142,0.0117,0.0013,0.0365,0.1848,-1.0644,-0.6992,-1.5701,2.2457,0.8968,1.0822,1.2067,0.8043,1.1711,1.4561,1.8716,1.7047,0.9108,0.861,1.1688,1.3575,1.2821,1.4451,1.1272,0.0001,0.1055,0.4937,0.3314,0.5845,-46.2433,0.0593,0.2436,46.8597,?,-0.2073,0.6461,0.8038,2.8793,-1.5261,-7.9789,0.1276,0.3571,8.8791,?,223.1126,5.7957,0.026,0.3031,0.6821,2.2507,0.0918,0.4652,5.0656,26.9386,5.2775,0.1959,0,1,0,16.2745,5.2775,0.3243,0.1206,54.9799,0.2316,0.0551,-0.047,DIETRO_PANTALONI
-0.1184,0.0358,0.1892,1.0238,-2.341,0.384,0.3994,0.632,2.6272,-0.3555,0.0042,0.027,0.1643,1.0907,-1.1076,0.6373,0.2176,0.4664,2.0164,0.0168,-0.3083,-27.9073,-0.1857,90.527,0.6025,0.0067,0.2994,1.1516,0.4057,3.8464,1.355,0.3523,0.0896,1.3262,0.1646,14.7947,1.836,0.1241,1.0411,1.2516,-20.8045,1.2022,-19.983,-16.6224,0.1581,0.5922,0.1494,3.7451,0.945,0.2523,0.3897,0.9387,0.5078,2.4087,1.3029,0.5409,0.001,0.8695,-0.663,0.0773,-0.6466,0.1651,0.8759,0.1419,-0.0734,0.0235,0.1534,0.7402,-4.73,0.0149,0.0169,0.1302,0.8545,-1.4483,-0.1299,0.031,0.1762,0.752,-3.7956,-4.9315,0.5654,-0.1147,1.1782,0.8708,0.739,1.3883,0.7583,0.5462,1.2088,1.0267,0.8493,0.3701,0.8239,2.2259,0.8662,0.9844,1.1364,0.0004,0.3689,0.4881,0.0806,0.4213,-46.3639,0.0496,0.2227,46.7987,?,-1.5163,5.8138,2.4112,9.5978,-7.8967,-7.25,0.9796,0.9897,8.5785,?,30.5774,6.395,0.2091,0.0924,0.225,2.4362,0.0085,0.0506,5.9351,5.4935,5.4554,0.9931,0,1,0,4.876,5.4554,1.1188,0.122,55.3826,-0.4339,0.0503,-0.5945,DIETRO_PANTALONI
0.047,0.0239,0.1546,0.9112,-0.6186,-0.2474,0.1611,0.4014,2.1931,-3.0505,-0.0078,0.0506,0.2249,1.7807,-1.0096,0.4407,0.1049,0.3239,1.6793,0.0233,-0.1901,-6.0599,0.1067,31.8737,-0.5614,-0.0176,0.3851,0.6871,0.4772,1.7844,1.2393,0.6945,0.1483,0.4721,0.2277,3.1842,1.5358,0.4823,0.2108,0.3892,-8.6806,1.8462,-41.1724,-22.3008,1.0397,0.6353,0.3274,0.611,0.3149,0.5154,0.4155,0.5117,0.5426,1.2316,1.306,1.0604,0.0007,0.6296,-0.1485,0.6153,0.2696,-0.1088,-0.7717,0.0284,-0.0095,0.0019,0.0437,0.2179,-1.5203,0.0232,0.0035,0.0588,0.2809,-0.8553,0.0418,0.0068,0.0827,0.4657,-0.2984,-0.408,-0.226,0.554,0.744,0.5285,0.7104,0.5535,0.2793,0.5047,1.015,1.2281,1.21,0.571,0.241,0.4221,0.7757,0.4679,0.6032,0.0001,0.1512,0.4662,-0.0324,0.3121,-45.9518,0.0473,0.2176,46.4996,?,-1.3206,1.4908,1.221,4.7379,-7.796,-8.657,0.1567,0.3958,9.6588,?,34.7972,5.3081,0.1525,0.1782,0.5497,3.0847,0.0318,0.3022,9.5156,11.0734,4.8142,0.4348,0,1,0,9.8145,4.8142,0.4905,0.1329,55.9936,-0.1326,-0.2254,0.0615,DIETRO_PANTALONI
