@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_R_STD NUMERIC 
@ATTRIBUTE X_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_R_STD NUMERIC 
@ATTRIBUTE Y_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_R_STD NUMERIC 
@ATTRIBUTE Z_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_STD NUMERIC 
@ATTRIBUTE |V|_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
0.856,9.668,3.1093,11.1584,-0.995,-2.1107,21.0477,4.5878,18.2144,-1.6879,3.6327,17.4342,4.1754,17.0334,-0.9812,7.8761,4.5,2.1213,8.918,0.2857,-0.4055,0.2356,0.1087,-0.581,-0.268,0.4612,0.6777,0.7447,1.4658,1.0988,2.1627,1.9683,0.4593,0.5545,2.1484,1.2073,4.6773,3.8743,0.4866,0.6597,-1.5599,1.3558,-3.2059,-2.3645,0.8254,0.6506,0.448,0.7882,0.5427,0.6886,0.6126,0.6551,1.2512,1.0693,2.0424,1.91,0.0858,11.6343,-0.7781,-0.3792,0.4183,0.2134,-0.5442,-0.1466,8.9455,0.3456,0.5879,2.196,0.7749,-3.015,5.301,2.3024,8.0747,-2.7096,0.818,0.7437,0.8624,3.1443,-0.0535,-2.967,10.9365,-3.686,0.2553,0.6817,2.6698,0.0652,0.4647,7.1278,-1.2819,-47.3607,36.946,4.4822,3.2688,0.7293,0.272,0.6984,2.568,0.1895,13.1937,0.7908,-0.2191,0.3856,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
-0.8611,13.7427,3.7071,17.0229,-2.5338,1.4855,111.9935,10.5827,52.1,-0.4906,2.6771,24.5135,4.9511,18.0074,-0.3138,9.0758,77.9938,8.8314,34.5869,0.0214,-0.5796,-0.3216,-0.0949,0.5549,0.1637,0.295,0.3503,0.7487,0.4198,2.1374,1.1983,0.5606,0.1227,0.5606,0.1762,4.5686,1.4359,0.3143,0.7118,2.8377,-16.1552,3.9865,-22.6949,-5.693,0.1378,0.3515,0.1363,2.5502,0.989,0.3878,0.3267,0.9453,0.4922,2.8933,1.5063,0.5206,0.0636,13.389,0.4278,-0.5653,-0.3262,-0.3624,0.3978,0.5184,2.0459,33.6847,5.8039,15.7209,-1.0079,-7.4883,1.5757,1.2553,9.7635,?,0.574,0.321,0.5666,2.3799,-0.3544,-0.2732,3.5645,-13.0467,4.6235,10.2433,2.2155,21.3772,104.925,4.9083,0.8083,12.6713,15.6773,0,4.4559,0,1.6102,6.6057,4.1025,0.1557,13.9465,0.3027,-0.7149,-0.5047,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
3.3788,13.8524,3.7219,20.3225,-0.3589,-0.6925,40.2714,6.346,25.753,-1.7607,1.7879,13.8273,3.7185,15.8163,-0.2614,7.6512,24.5032,4.9501,22.4358,0.0446,-4.8794,1.8899,0.4416,-0.3873,-0.0905,0.2337,0.5865,1.0009,0.7519,1.7066,1.282,0.7512,0.344,1.0018,0.5653,2.9125,1.6435,0.5643,0.3268,1.6378,-5.1254,5.0116,-15.6835,-3.1294,1.6031,1.1927,0.6368,0.744,0.3972,0.534,0.7891,1.2849,0.9058,1.6283,1.1479,0.705,0.0793,11.8883,-0.0226,0.1939,0.5278,-0.8846,-0.4187,0.6492,-4.9273,3.1494,1.7747,6.7253,?,-7.941,0.6759,0.8221,9.6198,?,0.8865,4.1754,2.0434,6.4671,-0.4965,0.6205,-5.5583,-8.958,2.1587,0.8685,0.4023,4.6598,0.7543,0.1619,0.6991,3.1346,4.4837,1,0,0,0.6991,1.0399,1.4875,0.1916,14.7806,-0.9612,0.7563,-0.7255,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
0.6858,0.8187,0.9048,3.1814,-0.4216,0.4386,7.4639,2.732,8.1631,-0.6719,-0.0071,7.3083,2.7034,7.6457,-0.6786,3.7781,1.9793,1.4069,5.5562,0.1882,1.5635,-96.5309,0.1815,-61.7398,0.1161,-0.0019,0.3312,0.3347,0.6432,1.0106,1.9419,1.9215,0.1097,0.112,0.4137,1.0213,3.7709,3.6923,0.2876,0.3053,-0.7325,1.0614,-2.5468,-2.3995,0.4583,0.4913,0.327,1.0719,0.7134,0.6655,0.3897,0.4161,0.5726,1.0677,1.4692,1.3761,0.0163,5.8666,0.5816,0.4324,-0.0069,0.9833,0.5982,0.6667,-6.7197,0.0404,0.2011,6.9614,?,6.9776,0.03,0.1733,0.4551,0.9369,1.5225,0.0134,0.1157,0.3934,0.7824,-0.963,-4.4136,4.5829,1.1602,1.7376,1.4976,1.3461,3.0192,2.2429,-1.0302,-4.9228,4.7784,0,0,3.9902,15.298,17.6963,1.1568,0.1961,15.2198,0.9931,0.7792,0.7031,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
-0.1062,0.181,0.4255,2.4658,-1.0343,0.027,16.1024,4.0128,13.4209,-0.7705,0.2202,14.4064,3.7956,12.5827,-0.6332,4.9659,6.09,2.4678,10.4525,0.0348,-3.9315,-0.4822,-0.0214,0.1227,0.0054,0.0443,0.106,0.1121,0.1724,1.0572,1.6261,1.538,0.0112,0.0126,0.0297,1.1177,2.6441,2.3656,0.2146,0.257,-3.3304,1.1973,-15.5158,-12.959,0.1599,0.1573,0.1119,0.9839,0.7,0.7115,0.1837,0.196,0.2359,1.0666,1.284,1.2038,0.0048,7.2754,-0.0369,-0.1062,-0.2207,0.9962,0.3337,0.3429,-5.6996,0.0281,0.1677,5.9163,?,7.7996,0.0136,0.1168,0.3871,0.9515,1.6868,0.0288,0.1697,0.4925,0.741,-0.7308,-3.3789,4.6238,1.4365,0.9884,0.6881,2.0634,0.9769,0.4734,-0.7794,-4.198,5.386,0,0,4.1948,15.2838,12.0134,0.786,0.1923,15.1861,0.9534,0.3076,0.0064,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
-0.3816,0.0331,0.1819,0.7744,?,-0.2212,1.1738,1.0834,4.0534,-0.524,-0.0731,0.7506,0.8663,3.3423,-0.4802,1.2703,0.5436,0.7373,3.2894,0.0597,1.7249,5.2222,-0.3004,3.0276,-0.1742,-0.0575,0.1679,0.2099,0.2467,1.2505,1.4695,1.1751,0.0282,0.0441,0.0609,1.5639,2.1594,1.3808,0.5556,0.7142,-3.7055,1.2854,-6.6694,-5.1885,0,0,0,1.1779,0.7603,0.6454,0.191,0.2317,0.2354,1.2128,1.2322,1.0161,0.0088,1.9758,0.1675,0.0814,0.1201,0.9944,0.5089,0.4913,-7.0282,0.014,0.1183,7.1966,?,6.5822,0.0134,0.1159,0.4016,0.9411,1.8669,0.0017,0.041,0.128,0.9343,-1.0678,-3.7646,3.5258,1.0206,2.883,2.8248,1.0417,8.3118,7.9793,-1.1222,-3.9524,3.522,0,0,3.4968,17.9191,56.2304,3.138,0.1923,15.4773,0.9969,0.8632,0.8345,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
0.0106,0.0102,0.1012,0.5025,-0.7425,0.0475,0.0642,0.2533,1.234,-1.1744,0.0037,0.0134,0.1158,0.4706,-1.1984,0.2649,0.02,0.1415,0.6211,0.0894,0.2223,2.8769,0.0399,12.9396,0.1792,0.0139,0.3995,0.8733,0.7148,2.1863,1.7895,0.8185,0.1596,0.7627,0.511,4.7798,3.2025,0.67,0.3213,0.8346,-3.5099,2.5978,-10.9253,-4.2056,0.5081,1.3471,0.4228,2.651,0.832,0.3139,0.4072,1.0677,0.8091,2.622,1.9868,0.7578,0.001,0.3732,0.0559,0.1997,0.0769,0.3091,-0.0468,0.118,-8.5721,0,0.0027,8.5766,?,4.2595,0.0001,0.0089,0.0266,0.9938,2.1477,0.0001,0.0079,0.0235,0.9891,-2.0124,-3.9913,1.9833,0.3069,0.3463,1.1284,0.0942,0.1199,1.2734,-2.0202,-4.0157,1.9878,0,0,1.9785,321.8863,364.9422,1.1338,0.1962,14.9793,0.7793,-0.7915,-0.9175,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
0.0076,0.0105,0.1027,0.424,-1.3188,-0.0209,0.0473,0.2175,1.1648,-0.8866,-0.0027,0.0129,0.1136,0.5084,-0.7055,0.2383,0.0145,0.1202,0.6388,0.0697,-0.3633,-2.8507,0.0319,7.8473,-0.0878,-0.0112,0.4721,0.9042,0.8541,1.9153,1.8091,0.9446,0.2229,0.8177,0.7295,3.6683,3.273,0.8922,0.4405,1.1468,-5.0374,2.6032,-11.4348,-4.3926,0.2962,0.6135,0.2663,2.0714,0.8992,0.4341,0.364,0.8341,0.6638,2.2914,1.8236,0.7958,0.0004,0.3527,-0.4159,-0.0572,0.026,0.4817,0.0069,0.1671,-7.9745,0.0002,0.013,7.9965,?,5.3924,0.0004,0.019,0.0724,0.9867,1.8882,0,0.0031,0.0132,0.993,-1.4788,-4.2233,2.8559,0.6871,4.1457,6.0335,0.4721,17.1865,36.4031,-1.4911,-4.2546,2.8533,0,0,2.8717,110.3742,607.0559,5.5,0.1962,15.2551,0.9894,0.1399,0.2403,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
0.4193,2.0754,1.4406,5.3768,-0.7598,2.6304,20.5532,4.5336,13.186,-0.4481,-0.0878,2.4108,1.5527,6.3116,-0.6598,4.9197,7.9385,2.8175,8.889,0.0769,0.1594,-4.7735,0.0852,-29.9444,0.5347,-0.0179,0.3178,0.9278,0.5113,2.9199,1.6091,0.5511,0.101,0.8609,0.2614,8.5255,2.589,0.3037,0.569,0.9253,-3.1359,1.6262,-5.5114,-3.3891,0.3355,0.8035,0.3173,2.3946,0.9456,0.3949,0.4078,0.8519,0.6049,2.0892,1.4834,0.71,0.0523,6.6718,0.5098,-0.2475,0.6984,-0.6455,0.8971,-0.4469,7.8706,1.0309,1.0153,3.1635,0.6552,-5.1185,1.8556,1.3622,7.349,?,2.2648,0.0636,0.2522,0.8818,0.6654,-1.5377,3.4753,-2.2601,0.7454,4.0251,5.4002,0.5556,16.2013,29.1623,-0.8182,3.4294,-4.1915,0,3.4823,0,0.4305,3.5875,8.3339,0.1894,15.2539,0.9896,-0.8403,-0.8227,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
-1.7923,2.2316,1.4939,5.0484,-3.324,-1.9399,5.8499,2.4187,10.6919,-3.7779,1.9865,13.7188,3.7039,12.8362,-0.5656,4.7404,10.2502,3.2016,10.2912,0.0405,0.9239,-0.9022,-0.3781,-0.9765,-0.4092,0.4191,0.6176,0.4033,0.4666,0.653,0.7555,1.1569,0.3815,0.1627,0.2177,0.4264,0.5707,1.3384,0.4591,0.8369,-8.9448,1.8232,-19.4853,-10.6875,0.5217,0.1424,0.1089,0.2729,0.2086,0.7645,0.4722,0.3933,0.4906,0.833,1.0389,1.2473,0.0648,7.5856,0.8061,-0.5055,-0.8363,-0.4175,-0.8262,0.7361,6.0985,8.7186,2.9527,8.2913,0.1461,2.3545,0.5776,0.76,2.3521,0.328,5.1574,17.603,4.1956,12.0531,-0.2755,2.5902,1.1825,0.4565,3.885,0.7038,0.1811,15.0935,0.4953,0.0328,1.2358,-0.5448,-0.4409,2.7743,1.0275,0.3704,3.5251,0.6879,0.1951,0.1633,14.2514,-0.6726,-0.9213,0.8592,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
1.3366,0.215,0.4637,2.4631,-0.0648,0.258,7.3145,2.7045,10.7032,-0.2861,1.3474,2.3898,1.5459,5.9761,-0.5006,3.299,2.7048,1.6446,7.611,0.1158,5.1815,0.992,0.4052,0.1914,0.0782,0.4084,0.1715,0.3,0.2819,1.7495,1.6445,0.94,0.0294,0.09,0.0795,3.0607,2.7042,0.8835,0.063,0.0752,-0.1505,1.1942,-2.3893,-2.0006,0.2779,0.5808,0.2687,2.0897,0.9669,0.4627,0.2301,0.4122,0.3236,1.791,1.4063,0.7852,0.0376,4.9751,-0.6845,-0.1525,-0.3733,0.0911,0.803,0.371,8.1253,1.1138,1.0554,3.7207,0.6048,-0.2285,1.0826,1.0405,3.0706,-0.9315,5.0748,2.2105,1.4868,5.0753,0.3517,-35.5587,1.6011,-0.045,1.0143,0.7098,0.6998,1.0289,0.5039,0.4897,-3.845,2.0682,-0.5379,5.9223,1.2026,0.2031,1.2117,0.7331,0.605,0.1879,14.1622,-0.8915,-0.9799,0.8803,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
0.0719,4.6282,2.1513,6.9327,-0.8257,0.4809,2.1906,1.4801,5.1838,-0.7983,3.3745,11.0384,3.3224,11.9252,-0.6499,5.0818,3.6564,1.9122,7.398,0.0826,0.1496,0.0213,0.0142,0.1425,0.0946,0.664,1.4535,0.6475,1.1251,0.4455,0.774,1.7375,2.1128,0.4193,1.2658,0.1985,0.5991,3.0189,1.3625,0.6675,-4.7045,0.4899,-3.4528,-7.048,1.3173,0.5254,0.4709,0.3988,0.3574,0.8963,1.3374,0.5813,0.9371,0.4347,0.7007,1.6119,0.0669,7.3537,-0.7071,-0.64,-0.6462,0.1913,0.681,0.6322,7.3911,1.9679,1.4028,4.5351,0.4731,-1.2784,4.8044,2.1919,6.7263,-1.0671,5.4827,3.1284,1.7687,4.9785,0.4009,-5.7817,1.3481,-0.2332,0.64,0.7931,1.2392,0.4096,0.629,1.5357,-1.1727,1.2222,-1.0421,2.6452,1.0357,0.3915,0.6742,0.9109,1.3511,0.1822,15.1735,-0.9743,-0.9488,0.9728,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
0.3521,1.5851,1.259,5.4294,-1.0563,0.2589,7.2466,2.6919,11.4031,-1.7128,0.7382,6.9479,2.6359,8.0914,-0.5934,3.7009,2.819,1.679,8.0078,0.0818,1.3602,0.477,0.0951,0.3507,0.07,0.1995,0.4677,0.4776,0.7499,1.0213,1.6033,1.5699,0.2187,0.2281,0.5623,1.043,2.5706,2.4647,0.3874,0.9256,-3.9077,2.3893,-10.0876,-4.2221,0.6281,0.52,0.3027,0.8278,0.482,0.5822,0.4761,0.671,0.678,1.4093,1.424,1.0104,0.0168,5.5519,0.6869,-0.3651,-0.4492,-0.7513,-0.576,0.6401,7.5953,0.2412,0.4911,1.3933,0.8333,-6.1247,0.4301,0.6559,6.9039,?,0.5237,0.0847,0.2911,1.1242,0.1492,-1.2401,14.504,-11.6957,0.7488,1.6871,2.253,0.5607,2.8462,5.0759,-1.009,35.3364,-35.0205,0,6.3267,0,0.2018,1.2394,6.1414,0.1916,14.2437,0.997,0.9372,0.9522,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
-0.0546,3.0092,1.7347,5.9455,-1.2124,-4.1709,9.954,3.155,11.9399,-17.0434,2.1615,12.6367,3.5548,12.4629,-0.6685,6.0021,11.6465,3.4127,11.764,0.0573,0.0131,-0.0253,-0.0091,-1.9296,-0.6949,0.3601,0.5498,0.488,0.5083,0.8875,0.9245,1.0416,0.3023,0.2381,0.2584,0.7877,0.8547,1.085,0.2889,0.6525,-4.5531,2.2587,-15.7607,-6.9778,4.0611,0.3598,0.2153,0.0886,0.053,0.5985,0.498,0.4771,0.5054,0.958,1.015,1.0594,0.0921,9.3445,-0.3892,0.4773,0.3958,-0.5086,-0.9607,0.6507,4.5912,6.667,2.5821,8.1323,-0.0027,-0.5677,4.5459,2.1321,5.7777,-1.9805,7.7502,3.5537,1.8851,5.7642,0.4075,-8.0872,0.5924,-0.0733,1.211,1.3697,1.131,1.4666,1.8761,1.2792,0.0056,-0.0054,-0.9686,4.1841,0.8338,0.1993,1.4075,1.4108,1.0023,0.177,14.3194,-0.9239,-0.926,0.9487,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
-2.009,3.7284,1.9309,6.2341,-4.4789,-1.1425,2.4777,1.5741,5.7342,-2.1554,2.2782,4.1305,2.0324,7.3624,-0.3513,4.2648,2.6797,1.637,5.5111,0.1564,1.7585,-0.8818,-0.4711,-0.5015,-0.2679,0.5342,1.2267,0.9501,1.1796,0.7745,0.9616,1.2415,1.5048,0.9027,1.3914,0.5999,0.9246,1.5414,1.3011,2.6626,-4.9863,2.0465,-3.8325,-1.8727,0.6261,0.2088,0.1742,0.3335,0.2782,0.834,1.0872,0.8467,1.1312,0.7788,1.0405,1.3359,0.0636,6.5561,-0.3423,0.2712,-0.1616,-0.3344,-0.4393,0.7667,7.8848,2.2279,1.4926,5.8003,0.381,0.5365,1.8824,1.372,3.4084,-0.3541,5.2175,2.4435,1.5632,5.9042,0.3278,14.6978,1.5112,0.1028,1.0879,0.9549,0.8777,1.1835,0.9118,0.7704,-4.0054,1.2397,-0.3095,3.7225,1.0668,0.2866,1.7018,0.9824,0.5773,0.1857,14.3675,-0.801,-0.9728,0.8242,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
3.1293,3.7961,1.9484,8.2179,0.0851,-0.005,5.2467,2.2906,10.5884,-2.5952,2.039,9.9717,3.1578,11.266,-0.6864,5.1548,6.3927,2.5284,9.8601,0.1185,-630.1141,1.5347,0.6071,-0.0024,-0.001,0.3956,0.8506,0.617,0.7706,0.7254,0.9059,1.2489,0.7235,0.3807,0.5938,0.5262,0.8207,1.5598,-0.1,-0.1667,0.5766,1.6668,-5.7643,-3.4583,3.0499,1.3446,0.803,0.4409,0.2633,0.5972,0.7761,0.7294,0.8335,0.9399,1.0739,1.1426,0.0732,8.1392,-0.2254,0.6513,0.8481,0.3551,-0.2835,0.6356,4.307,1.1193,1.058,3.1448,0.4114,8.3528,0.1826,0.4273,1.4333,0.8411,0.0142,6.6132,2.5716,8.2094,-0.7875,0.5156,303.6249,588.8399,2.476,0.4114,0.1662,6.1304,0.1692,0.0276,0.2897,-0.6078,-2.0982,0.5922,1.1633,1.9643,2.1942,0.3831,0.1746,0.1843,14.949,-0.7268,-0.923,0.8391,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
